time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,entitlement_type,ofsted_inspection,number_of_2_year_olds,percentage_of_2_year_olds,number_of_3_4_year_olds,percentage_of_3_4_year_olds
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,15-hour entitlement,Matched Ofsted judgement,824,100,6137,100
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,15-hour entitlement,Outstanding,60,7,895,15
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,15-hour entitlement,Good,721,88,4476,73
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,15-hour entitlement,Requires Improvement,31,4,573,9
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,15-hour entitlement,Inadequate,12,1,193,3
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,15-hour entitlement,No match,63,7,248,4
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,15-hour entitlement,Total,1564,z,15984,z
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,15-hour entitlement,Matched Ofsted judgement,1391,100,15212,100
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,15-hour entitlement,Outstanding,355,26,2913,19
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,15-hour entitlement,Good,967,70,10536,69
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,15-hour entitlement,Requires Improvement,56,4,1489,10
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,15-hour entitlement,Inadequate,13,1,274,2
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,15-hour entitlement,No match,173,11,772,5
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,15-hour entitlement,Total,1203,z,9090,z
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,15-hour entitlement,Matched Ofsted judgement,1035,100,8570,100
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,15-hour entitlement,Outstanding,244,24,1726,20
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,15-hour entitlement,Good,731,71,6019,70
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,15-hour entitlement,Requires Improvement,46,4,762,9
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,15-hour entitlement,Inadequate,14,1,63,1
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,15-hour entitlement,No match,168,14,520,6
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,15-hour entitlement,Total,1051,z,14861,z
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,15-hour entitlement,Matched Ofsted judgement,882,100,13266,100
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,15-hour entitlement,Outstanding,216,24,3243,24
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,15-hour entitlement,Good,630,71,9148,69
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,15-hour entitlement,Requires Improvement,31,4,656,5
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,15-hour entitlement,Inadequate,5,1,219,2
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,15-hour entitlement,No match,169,16,1595,11
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,15-hour entitlement,Total,1968,z,15141,z
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,15-hour entitlement,Matched Ofsted judgement,1717,100,13831,100
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,15-hour entitlement,Outstanding,308,18,2784,20
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,15-hour entitlement,Good,1359,79,9874,71
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,15-hour entitlement,Requires Improvement,35,2,752,5
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,15-hour entitlement,Inadequate,15,1,421,3
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,15-hour entitlement,No match,251,13,1310,9
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,15-hour entitlement,Total,1477,z,18332,z
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,15-hour entitlement,Matched Ofsted judgement,1331,100,17022,100
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,15-hour entitlement,Outstanding,419,31,3737,22
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,15-hour entitlement,Good,847,64,10947,64
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,15-hour entitlement,Requires Improvement,34,3,1980,12
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,15-hour entitlement,Inadequate,31,2,358,2
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,15-hour entitlement,No match,146,10,1310,7
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,15-hour entitlement,Total,1259,z,7547,z
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,15-hour entitlement,Matched Ofsted judgement,1060,100,7101,100
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,15-hour entitlement,Outstanding,61,6,883,12
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,15-hour entitlement,Good,988,93,5720,81
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,15-hour entitlement,Requires Improvement,1,0,341,5
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,15-hour entitlement,Inadequate,10,1,157,2
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,15-hour entitlement,No match,199,16,446,6
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,15-hour entitlement,Total,1836,z,18271,z
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,15-hour entitlement,Matched Ofsted judgement,1575,100,17306,100
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,15-hour entitlement,Outstanding,303,19,3731,22
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,15-hour entitlement,Good,1215,77,11606,67
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,15-hour entitlement,Requires Improvement,42,3,1658,10
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,15-hour entitlement,Inadequate,15,1,311,2
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,15-hour entitlement,No match,261,14,965,5
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,15-hour entitlement,Total,44,z,731,z
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,15-hour entitlement,Matched Ofsted judgement,33,100,508,100
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,15-hour entitlement,Outstanding,0,0,50,10
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,15-hour entitlement,Good,24,73,396,78
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,15-hour entitlement,Requires Improvement,9,27,62,12
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,15-hour entitlement,Inadequate,0,0,0,0
2020,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,15-hour entitlement,No match,11,25,223,31
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,15-hour entitlement,Total,4835,z,30211,z
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,15-hour entitlement,Matched Ofsted judgement,4249,100,28743,100
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,15-hour entitlement,Outstanding,1151,27,6944,24
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,15-hour entitlement,Good,2955,70,18472,64
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,15-hour entitlement,Requires Improvement,136,3,2212,8
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,15-hour entitlement,Inadequate,7,0,1115,4
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,15-hour entitlement,No match,586,12,1468,5
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,15-hour entitlement,Total,1052,z,8349,z
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,15-hour entitlement,Matched Ofsted judgement,906,100,7913,100
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,15-hour entitlement,Outstanding,92,10,716,9
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,15-hour entitlement,Good,790,87,6685,84
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,15-hour entitlement,Requires Improvement,24,3,510,6
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,15-hour entitlement,Inadequate,0,0,2,0
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,15-hour entitlement,No match,146,14,436,5
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,15-hour entitlement,Total,1066,z,7228,z
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,15-hour entitlement,Matched Ofsted judgement,822,100,6844,100
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,15-hour entitlement,Outstanding,98,12,928,14
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,15-hour entitlement,Good,659,80,4682,68
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,15-hour entitlement,Requires Improvement,51,6,938,14
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,15-hour entitlement,Inadequate,14,2,296,4
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,15-hour entitlement,No match,244,23,384,5
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",15-hour entitlement,Total,316,z,3612,z
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",15-hour entitlement,Matched Ofsted judgement,275,100,3267,100
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",15-hour entitlement,Outstanding,86,31,930,28
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",15-hour entitlement,Good,180,65,2252,69
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",15-hour entitlement,Requires Improvement,4,1,29,1
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",15-hour entitlement,Inadequate,5,2,56,2
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",15-hour entitlement,No match,41,13,345,10
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,15-hour entitlement,Total,1422,z,9269,z
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,15-hour entitlement,Matched Ofsted judgement,1104,100,8555,100
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,15-hour entitlement,Outstanding,150,14,1775,21
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,15-hour entitlement,Good,911,83,5519,65
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,15-hour entitlement,Requires Improvement,43,4,1104,13
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,15-hour entitlement,Inadequate,0,0,157,2
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,15-hour entitlement,No match,318,22,714,8
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,15-hour entitlement,Total,545,z,6248,z
2020,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,15-hour entitlement,Matched Ofsted judgement,508,100,5975,100
